game_id,event_id
0022500872,1ac567e2d0cf71fd4c1de0ff58cb9a0a
0022400446,1acd3d3cfc7eecfb83fbb98946dde600
0022500786,1ad953fef0955a0aa7ed634326688a91
0022300414,1ae80cb4d2a2f36dd4af929412f5555b
0022500069,1af096075324c24f402566517cb35f91
0022301199,1b14ab976a04ed84acbed402bbaebcac
0022500599,1b253261c5a0c36cc77a7e3f3ec0813f
0022401177,1b44b84738ab10d1e6a134096b5a3e96
0022500553,1b53cc188b7e6da183c7ee206c966a12
0022300055,1b58f3d0ab131d0f38fc4621391ac5c7
0022300606,1b7e8b8ba66965b9c9239835557f29a9
0022300902,1badbcddd1109879662d15eae3b3de7c
0022401070,1bb7521bcf781ff2a17194a11046f53d
0022400942,1bc906c042d55f6a64e223c39e53b11a
0022501021,1bcdb9dabad4bb99e11958b30508dc78
0022500404,1c1113912a8210cba841d63b5df059fe
0022300842,1c152b158bdbb51837c24cff45d08f4a
0022500789,1c3809071b6a6e313c87dee15e46bdc1
0022400457,1c50f326ecf2fbcd60204c5a5ab7dbbd
0022400367,1c742df7f4aebc9328c3824455b24eee
0022401041,1c812f267fdcfdcc3ffe84d6a3d9df61
0022500762,1c83af4e3fb93fe6584ef5a9e1351f2b
0022500255,1c9e418efd98eb8040dc783345e4bc24
0022500711,1c9f0b84a617632c33b94135b8101897
0022300904,1cc0f474eb7d82c784a02b30be1fabec
0022300268,1cee3f4592eaf62234fd1951befbea46
0022300984,1d19023d6c0e6a2ca967ba95a02699f6
0022300976,1d94d6d2735bab50962c587499844cce
0022401033,1d97c65586a1e5bb9e38d6a1d817382d
0022500892,1da265a6a1035935a4d2f806af7c3a74
0022300282,1dc9f1fc0ddd17f90265ace33e4ab39c
0022400919,1df34e2cad9a6ba37e0cc821cddb9228
0022301180,1df6c9c2bf47e9bbff43dc2f9692d602
0022500664,1e19ef5230884fcd95bf93ad57344b2a
0022500776,1e29ea38e9c7789166418c9a3544bff9
0022500300,1e352618f91c0149a6c0319235936d22
0022400182,1e6137994854a6163d6f9fea8dc6e83e
0022500115,1e70cdfd00bfa5e08be3e030eebc8d39
0022400744,1e749488e6d83a99e4b8162e10124c89
0022501109,1e9f8048801efb165d39e008270e4942
0022401022,1ea6ab60f534cef8f53cee9f2dcc16b1
0022400194,1eaaa199fcb79189ebcfa731fdcaf5d0
0022500142,1eb306bc928cde16b480fbf6493b53a6
0022400191,1ec253bda365ce2183af3ac8e70f8342
0022400673,1ec913e38af7a7f0e101ec0c7125bef3
0022400150,1f282e297378b2bf5962666aff292e7c
0022500400,1f2a0a04a8757ee59990da7c3f455231
0022400849,1f2ae5bf11e887f1358d1f4bfaefeeee
0022300684,1f3e8f83c490472c9f17dbc2bc4b230d
0022500299,1f7454c298835aeb669542fd07b8fcfc
0022500143,1f76df620a1e6d0d2a788a9defbc3b71
